"Project Code","Station ID","Sample ID","First Trigger Date","Collection_Date","Sample Type New","Collection Method","Depth","Depth Unit","Matrix","Test Number","Test Name","Storet Code","Method","Measure Date","Value","Sigfig Value","Uncertainty","MDL","PQL","RDL","Units","Remark Code","Flag","Receive Date","LIMS Number","Collection Agency","Source","Owner","Validation Level","Validator","Sampling Purpose","Data Investigation","T Depth","Upper Depth","Lower Depth","DCS(METERS)","Filtration Date","Sample Type","QC Type","Discharge","Up/Down Stream","Weather Code","Program Type","NDEC","Sample Comments","Result Comments"
"Y","L001","P73785-4","","02-DEC-2014 08:30","SAMP","G","0.50","m","SW","23","PHOSPHATE, ORTHO AS P","00671","SM4500PF","03-DEC-2014 13:26",".048","0.048","+/- 0.003",".002","0.0080","0.0020","mg/L","","","03-DEC-2014 11:54","47905004","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","6","MON","3","",""
"Y","L001","P73785-4","","02-DEC-2014 08:30","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","17-DEC-2014 09:51",".122","0.122","+/- 0.008",".002","0.0040","0.0020","mg/L","","","03-DEC-2014 11:54","47905004","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","6","MON","3","",""
"Y","L001","P76109-3","","06-JAN-2015 08:38","SAMP","G","0.50","m","SW","23","PHOSPHATE, ORTHO AS P","00671","SM4500PF","07-JAN-2015 13:45",".049","0.049","+/- 0.003",".002","0.0080","0.0020","mg/L","","","07-JAN-2015 11:41","49473003","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","2","MON","3","",""
"Y","L001","P76109-3","","06-JAN-2015 08:38","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","12-JAN-2015 11:04",".104","0.104","+/- 0.006",".002","0.0040","0.0020","mg/L","","","07-JAN-2015 11:41","49473003","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","2","MON","3","",""
"Y","L001","P76110-3","","03-FEB-2015 09:24","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","09-FEB-2015 10:20",".17","0.170","+/- 0.010",".002","0.0040","0.0020","mg/L","","","04-FEB-2015 11:52","49474003","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","1","MON","3","NNW wind at 5-10 and gusting. 1/2-1 foot chop.",""
"Y","L001","P76110-3","","03-FEB-2015 09:24","SAMP","G","0.50","m","SW","23","PHOSPHATE, ORTHO AS P","00671","SM4500PF","04-FEB-2015 13:35",".05","0.050","+/- 0.004",".002","0.0080","0.0020","mg/L","","","04-FEB-2015 11:52","49474003","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","1","MON","3","NNW wind at 5-10 and gusting. 1/2-1 foot chop.",""
"Y","L001","P75577-4","","03-MAR-2015 08:44","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","09-MAR-2015 09:17",".133","0.133","+/- 0.008",".002","0.0040","0.0020","mg/L","","","04-MAR-2015 12:32","49269004","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","1","MON","3","",""
"Y","L001","P75577-4","","03-MAR-2015 08:44","SAMP","G","0.50","m","SW","23","PHOSPHATE, ORTHO AS P","00671","SM4500PF","04-MAR-2015 13:28",".035","0.035","+/- 0.003",".002","0.0080","0.0020","mg/L","","","04-MAR-2015 12:32","49269004","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","1","MON","3","",""
"Y","L001","P76111-3","","07-APR-2015 08:34","SAMP","G","0.50","m","SW","23","PHOSPHATE, ORTHO AS P","671","SM4500PF","08-APR-2015 13:47",".029","0.029","+/- 0.003",".002","0.0080","0.0020","mg/L","","","08-APR-2015 11:33","49475003","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","1","MON","3","",""
"Y","L001","P76111-3","","07-APR-2015 08:34","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","665","SM4500PF","13-APR-2015 11:56",".102","0.102","+/- 0.006",".002","0.0040","0.0020","mg/L","","","08-APR-2015 11:33","49475003","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","1","MON","3","",""
"Y","L001","P76911-3","","12-MAY-2015 08:27","SAMP","G","0.50","m","SW","23","PHOSPHATE, ORTHO AS P","00671","SM4500PF","13-MAY-2015 14:22",".017","0.017","+/- 0.002",".002","0.0080","0.0020","mg/L","","","13-MAY-2015 08:15","50259003","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","0","MON","3","",""
"Y","L001","P76911-3","","12-MAY-2015 08:27","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","18-MAY-2015 14:17",".101","0.101","+/- 0.007",".002","0.0040","0.0020","mg/L","","","13-MAY-2015 08:15","50259003","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","0","MON","3","",""
"Y","L001","P77033-4","","03-JUN-2015 08:45","SAMP","G","0.50","m","SW","23","PHOSPHATE, ORTHO AS P","00671","SM4500PF","04-JUN-2015 14:16",".058","0.058","+/- 0.004",".002","0.0080","0.0020","mg/L","","","04-JUN-2015 10:33","50371004","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","3","MON","3","Wind ESE 8-10, 1 ft chop",""
"Y","L001","P77033-4","","03-JUN-2015 08:45","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","16-JUN-2015 10:53",".158","0.158","+/- 0.011",".002","0.0040","0.0020","mg/L","","","04-JUN-2015 10:33","50371004","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","3","MON","3","Wind ESE 8-10, 1 ft chop",""
"Y","L001","P79293-2","","08-JUL-2015 12:14","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","20-JUL-2015 09:12",".1","0.100","+/- 0.007",".002","0.0040","0.0020","mg/L","","","09-JUL-2015 09:53","52385002","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","1","MON","3","",""
"Y","L001","P79293-2","","08-JUL-2015 12:14","SAMP","G","0.50","m","SW","23","PHOSPHATE, ORTHO AS P","00671","SM4500PF","09-JUL-2015 13:20",".003","0.003","+/- 0.002",".002","0.0080","0.0020","mg/L","I","","09-JUL-2015 09:53","52385002","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","1","MON","3","",""
"Y","L001","P79294-2","","04-AUG-2015 11:49","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","665","SM4500PF","10-AUG-2015 10:38",".065","0.065","+/- 0.005",".002","0.0040","0.0020","mg/L","","","05-AUG-2015 09:57","52386002","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","1","MON","3","",""
"Y","L001","P79294-2","","04-AUG-2015 11:49","SAMP","G","0.50","m","SW","23","PHOSPHATE, ORTHO AS P","671","SM4500PF","05-AUG-2015 13:34",".002","0.002","+/- 0.002",".002","0.0080","0.0020","mg/L","I","","05-AUG-2015 09:57","52386002","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","1","MON","3","",""
"Y","L001","P78499-4","","01-SEP-2015 09:35","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","665","SM4500PF","04-SEP-2015 13:02",".089","0.089","+/- 0.006",".002","0.0040","0.0020","mg/L","","","02-SEP-2015 09:47","51693004","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","1","MON","3","very small ammount of BGA in sample",""
"Y","L001","P78499-4","","01-SEP-2015 09:35","SAMP","G","0.50","m","SW","23","PHOSPHATE, ORTHO AS P","671","SM4500PF","02-SEP-2015 11:51",".004","0.004","+/- 0.002",".002","0.0080","0.0020","mg/L","I","","02-SEP-2015 09:47","51693004","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","1","MON","3","very small ammount of BGA in sample",""
"Y","L001","P76112-3","","06-OCT-2015 08:16","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","13-OCT-2015 12:00",".076","0.076","+/- 0.006",".002","0.0040","0.0020","mg/L","","","07-OCT-2015 10:01","49476003","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","2","MON","3","Wind NNE 8-10, Seas 1ft",""
"Y","L001","P76112-3","","06-OCT-2015 08:16","SAMP","G","0.50","m","SW","23","PHOSPHATE, ORTHO AS P","00671","SM4500PF","07-OCT-2015 11:41",".024","0.024","+/- 0.002",".002","0.0080","0.0020","mg/L","","","07-OCT-2015 10:01","49476003","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","2","MON","3","Wind NNE 8-10, Seas 1ft",""
"Y","L001","P78049-3","","04-NOV-2015 08:27","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","16-NOV-2015 11:21",".075","0.075","+/- 0.005",".002","0.0040","0.0020","mg/L","","","05-NOV-2015 10:12","51314013","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","1","MON","3","",""
"Y","L001","P78049-3","","04-NOV-2015 08:27","SAMP","G","0.50","m","SW","23","PHOSPHATE, ORTHO AS P","00671","SM4500PF","05-NOV-2015 13:38",".012","0.012","+/- 0.002",".002","0.0080","0.0020","mg/L","","","05-NOV-2015 10:12","51314013","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","1","MON","3","",""
"Y","L001","P79779-4","","01-DEC-2015 08:22","SAMP","G","0.50","m","SW","23","PHOSPHATE, ORTHO AS P","00671","SM4500PF","02-DEC-2015 12:20",".027","0.027","+/- 0.002",".002","0.0080","0.0020","mg/L","","","02-DEC-2015 10:14","52807004","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","2","MON","3","Wind NE 8-10, mod chop",""
"Y","L001","P79779-4","","01-DEC-2015 08:22","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","14-DEC-2015 11:32",".087","0.087","+/- 0.006",".002","0.0040","0.0020","mg/L","","","02-DEC-2015 10:14","52807004","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","2","MON","3","Wind NE 8-10, mod chop",""
"Y","L001","P76113-3","","11-JAN-2016 07:34","SAMP","G","0.50","m","SW","23","PHOSPHATE, ORTHO AS P","00671","SM4500PF","12-JAN-2016 12:26",".052","0.052","+/- 0.003",".002","0.0080","0.0020","mg/L","","","12-JAN-2016 10:14","49477003","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","1","MON","3","",""
"Y","L001","P76113-3","","11-JAN-2016 07:34","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","22-JAN-2016 10:51",".149","0.149","+/- 0.010",".002","0.0040","0.0020","mg/L","","","12-JAN-2016 10:14","49477003","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","1","MON","3","",""
"Y","L001","P81245-3","","02-FEB-2016 09:30","SAMP","G","0.50","m","SW","23","PHOSPHATE, ORTHO AS P","00671","SM4500PF","03-FEB-2016 11:47",".081","0.081","+/- 0.005",".002","0.0080","0.0020","mg/L","","","03-FEB-2016 10:21","53987003","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","1","MON","3","",""
"Y","L001","P81245-3","","02-FEB-2016 09:30","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","09-FEB-2016 11:04",".141","0.141","+/- 0.010",".002","0.0040","0.0020","mg/L","","","03-FEB-2016 10:21","53987003","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","1","MON","3","",""
"Y","L001","P81255-4","","01-MAR-2016 08:22","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","665","SM4500PF","10-MAR-2016 10:24",".135","0.135","+/- 0.009",".002","0.0040","0.0020","mg/L","","","02-MAR-2016 10:18","53984004","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","1","MON","3","Fine solids",""
"Y","L001","P81255-4","","01-MAR-2016 08:22","SAMP","G","0.50","m","SW","23","PHOSPHATE, ORTHO AS P","671","SM4500PF","02-MAR-2016 13:32",".052","0.052","+/- 0.003",".002","0.0080","0.0020","mg/L","","","02-MAR-2016 10:18","53984004","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","1","MON","3","Fine solids",""
"Y","L001","P81246-3","","05-APR-2016 09:18","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","15-APR-2016 10:17",".13","0.130","+/- 0.009",".002","0.0040","0.0020","mg/L","","","06-APR-2016 11:13","53988003","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","1","MON","3","1 foot seas. NE wind at 5-10 and gusting up.",""
"Y","L001","P81246-3","","05-APR-2016 09:18","SAMP","G","0.50","m","SW","23","PHOSPHATE, ORTHO AS P","00671","SM4500PF","06-APR-2016 13:25",".052","0.052","+/- 0.003",".002","0.0080","0.0020","mg/L","","","06-APR-2016 11:13","53988003","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","1","MON","3","1 foot seas. NE wind at 5-10 and gusting up.",""
"Y","L001","P82891-3","","03-MAY-2016 07:30","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","06-MAY-2016 11:45",".132","0.132","+/- 0.009",".002","0.0040","0.0020","mg/L","","","04-MAY-2016 11:13","55358003","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","4","MON","3","",""
"Y","L001","P82891-3","","03-MAY-2016 07:30","SAMP","G","0.50","m","SW","23","PHOSPHATE, ORTHO AS P","00671","SM4500PF","04-MAY-2016 13:56",".027","0.027","+/- 0.002",".002","0.0080","0.0020","mg/L","","","04-MAY-2016 11:13","55358003","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","4","MON","3","",""
"Y","L001","P83039-4","","14-JUN-2016 08:44","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","665","SM4500PF","21-JUN-2016 09:43",".08","0.080","+/- 0.006",".002","0.0040","0.0020","mg/L","","","15-JUN-2016 10:34","55488004","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","1","MON","3","",""
"Y","L001","P83039-4","","14-JUN-2016 08:44","SAMP","G","0.50","m","SW","23","PHOSPHATE, ORTHO AS P","671","SM4500PF","15-JUN-2016 13:02",".007","0.007","+/- 0.002",".002","0.0080","0.0020","mg/L","I","","15-JUN-2016 10:34","55488004","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","1","MON","3","",""
"Y","L001","P81247-3","","11-JUL-2016 08:18","SAMP","G","0.50","m","SW","23","PHOSPHATE, ORTHO AS P","671","SM4500PF","12-JUL-2016 12:47",".003","0.003","+/- 0.002",".002","0.0080","0.0020","mg/L","I","","12-JUL-2016 10:58","53989003","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","1","MON","3","",""
"Y","L001","P81247-3","","11-JUL-2016 08:18","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","665","SM4500PF","14-JUL-2016 12:35",".101","0.101","+/- 0.007",".002","0.0040","0.0020","mg/L","","","12-JUL-2016 10:58","53989003","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","1","MON","3","",""
"Y","L001","P84348-3","","02-AUG-2016 08:56","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","15-AUG-2016 13:23",".097","0.097","+/- 0.007",".002","0.0040","0.0020","mg/L","","","03-AUG-2016 10:38","56621003","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","3","MON","3","",""
"Y","L001","P84348-3","","02-AUG-2016 08:56","SAMP","G","0.50","m","SW","23","PHOSPHATE, ORTHO AS P","00671","SM4500PF","03-AUG-2016 14:11",".01","0.010","+/- 0.002",".002","0.0080","0.0020","mg/L","","","03-AUG-2016 10:38","56621003","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","3","MON","3","",""
"Y","L001","P84302-4","","06-SEP-2016 08:54","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","665","SM4500PF","15-SEP-2016 10:02",".094","0.094","+/- 0.007",".002","0.0040","0.0020","mg/L","","","07-SEP-2016 11:34","56575004","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","2","MON","3","",""
"Y","L001","P85385-3","","18-OCT-2016 10:06","SAMP","G","0.50","m","SW","23","PHOSPHATE, ORTHO AS P","00671","SM4500PF","19-OCT-2016 14:41",".03","0.030","+/- 0.002",".002","0.0080","0.0020","mg/L","","","19-OCT-2016 10:21","57584003","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","1","MON","3","",""
"Y","L001","P85385-3","","18-OCT-2016 10:06","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","03-NOV-2016 09:37",".122","0.122","+/- 0.008",".002","0.0040","0.0020","mg/L","","","19-OCT-2016 10:21","57584003","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","1","MON","3","",""
"Y","L001","P85662-3","","01-NOV-2016 10:53","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","665","SM4500PF","10-NOV-2016 11:57",".156","0.156","+/- 0.011",".002","0.0040","0.0020","mg/L","","","02-NOV-2016 11:03","57823003","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","2","MON","3","Wind NE 15-18, seas 2-3",""
"Y","L001","P85662-3","","01-NOV-2016 10:53","SAMP","G","0.50","m","SW","23","PHOSPHATE, ORTHO AS P","671","SM4500PF","02-NOV-2016 13:29",".049","0.049","+/- 0.003",".002","0.0080","0.0020","mg/L","","","02-NOV-2016 11:03","57823003","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","2","MON","3","Wind NE 15-18, seas 2-3",""
"Y","L001","P85403-4","","07-DEC-2016 09:52","SAMP","G","0.50","m","SW","23","PHOSPHATE, ORTHO AS P","00671","SM4500PF","08-DEC-2016 13:35",".057","0.057","+/- 0.004",".002","0.0080","0.0020","mg/L","","","08-DEC-2016 11:18","57599004","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","2","MON","3","",""
"Y","L001","P85403-4","","07-DEC-2016 09:52","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","15-DEC-2016 10:33",".136","0.136","+/- 0.009",".002","0.0040","0.0020","mg/L","","","08-DEC-2016 11:18","57599004","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","2","MON","3","",""
"Y","L001","P87115-3","","09-JAN-2017 08:49","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","13-JAN-2017 13:41",".359","0.359","+/- 0.024",".002","0.0040","0.0020","mg/L","","","10-JAN-2017 11:14","58947003","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","1","MON","3","2-3ft chop Heavy solids",""
"Y","L001","P87115-3","","09-JAN-2017 08:49","SAMP","G","0.50","m","SW","23","PHOSPHATE, ORTHO AS P","00671","SM4500PF","10-JAN-2017 14:36",".036","0.036","+/- 0.003",".002","0.0080","0.0020","mg/L","","","10-JAN-2017 11:14","58947003","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","1","MON","3","2-3ft chop Heavy solids",""
"Y","L001","P87116-3","","07-FEB-2017 09:36","SAMP","G","0.50","m","SW","23","PHOSPHATE, ORTHO AS P","00671","SM4500PF","08-FEB-2017 12:13",".027","0.027","+/- 0.002",".002","0.0080","0.0020","mg/L","","","08-FEB-2017 10:20","58948003","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","4","MON","3","",""
"Y","L001","P87116-3","","07-FEB-2017 09:36","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","14-FEB-2017 10:34",".103","0.103","+/- 0.007",".002","0.0040","0.0020","mg/L","","","08-FEB-2017 10:20","58948003","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","4","MON","3","",""
"Y","L001","P87915-4","","22-MAR-2017 09:56","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","03-APR-2017 11:22",".17","0.170","+/- 0.012",".002","0.0040","0.0020","mg/L","","","23-MAR-2017 10:12","59673004","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","1","MON","3","",""
"Y","L001","P87915-4","","22-MAR-2017 09:56","SAMP","G","0.50","m","SW","23","PHOSPHATE, ORTHO AS P","00671","SM4500PF","23-MAR-2017 12:48",".048","0.048","+/- 0.003",".002","0.0080","0.0020","mg/L","","","23-MAR-2017 10:12","59673004","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","1","MON","3","",""
"Y","L001","P88386-3","","17-APR-2017 10:12","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","665","SM4500PF","25-APR-2017 11:08",".141","0.141","+/- 0.010",".002","0.0040","0.0020","mg/L","","","18-APR-2017 10:22","60068003","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","1","MON","3","",""
"Y","L001","P89119-2","","23-MAY-2017 08:04","SAMP","G","0.50","m","SW","23","PHOSPHATE, ORTHO AS P","00671","SM4500PF","24-MAY-2017 16:06",".07","0.070","",".002","0.0080","0.0020","mg/L","","","24-MAY-2017 09:57","60762002","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","2","MON","3","SW wind 10-15, slight chop, up to 2ft",""
"Y","L001","P89119-2","","23-MAY-2017 08:04","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","05-JUN-2017 11:51",".252","0.252","+/- 0.017",".002","0.0040","0.0020","mg/L","","","24-MAY-2017 09:57","60762002","WMD","WMD","WMD","2","WMD","PD","CA","","","","","","0","","0","0","2","MON","3","SW wind 10-15, slight chop, up to 2ft",""
"Y","L001","P89216-2","","20-JUN-2017 08:16","SAMP","G","0.50","m","SW","23","PHOSPHATE, ORTHO AS P","00671","SM4500PF","21-JUN-2017 13:25",".062","0.062","+/- 0.004",".002","0.0080","0.0020","mg/L","","","21-JUN-2017 09:44","60855002","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","0","MON","3","Sunny with clear skies, moderate SE wind. Very fine suspended solids. Light chop",""
"Y","L001","P89216-2","","20-JUN-2017 08:16","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","26-JUN-2017 13:03",".194","0.194","+/- 0.013",".002","0.0040","0.0020","mg/L","","","21-JUN-2017 09:44","60855002","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","0","MON","3","Sunny with clear skies, moderate SE wind. Very fine suspended solids. Light chop",""
"Y","L001","P88833-3","","10-JUL-2017 09:32","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","19-JUL-2017 09:32",".118","0.118","+/- 0.008",".002","0.0040","0.0020","mg/L","","","11-JUL-2017 10:33","60491003","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","0","MON","3","Some dispersed algae present on upper water column but not a bloom or mat.",""
"Y","L001","P88833-3","","10-JUL-2017 09:32","SAMP","G","0.50","m","SW","23","PHOSPHATE, ORTHO AS P","00671","SM4500PF","11-JUL-2017 12:29",".036","0.036","+/- 0.003",".002","0.0080","0.0020","mg/L","","","11-JUL-2017 10:33","60491003","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","0","MON","3","Some dispersed algae present on upper water column but not a bloom or mat.",""
"Y","L001","P90139-4","","14-AUG-2017 10:24","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","665","SM4500PF","23-AUG-2017 10:46",".102","0.102","+/- 0.007",".002","0.0040","0.0020","mg/L","","","15-AUG-2017 10:23","61726004","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","0","MON","3","small amount of BGA on surface",""
"Y","L001","P90139-4","","14-AUG-2017 10:24","SAMP","G","0.50","m","SW","23","PHOSPHATE, ORTHO AS P","671","SM4500PF","15-AUG-2017 15:26",".002","0.002","+/- 0.002",".002","0.0080","0.0020","mg/L","I","","15-AUG-2017 10:23","61726004","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","0","MON","3","small amount of BGA on surface",""
"Y","L001","P90395-3","","18-SEP-2017 08:38","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","665","SM4500PF","28-SEP-2017 12:08",".197","0.197","+/- 0.014",".002","0.0040","0.0020","mg/L","","","19-SEP-2017 11:07","61941003","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","0","MON","3","NW wind 10-15 mph 1 ft chop",""
"Y","L001","P90395-3","","18-SEP-2017 08:38","SAMP","G","0.50","m","SW","23","PHOSPHATE, ORTHO AS P","671","SM4500PF","19-SEP-2017 12:19",".111","0.111","+/- 0.006",".002","0.0080","0.0020","mg/L","","","19-SEP-2017 11:07","61941003","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","0","MON","3","NW wind 10-15 mph 1 ft chop",""
"Y","L001","P90396-3","","10-OCT-2017 08:57","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","665","SM4500PF","17-OCT-2017 11:16",".141","0.141","+/- 0.010",".002","0.0040","0.0020","mg/L","","","11-OCT-2017 10:05","61942003","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","0","MON","3","",""
"Y","L001","P90396-3","","10-OCT-2017 08:57","SAMP","G","0.50","m","SW","23","PHOSPHATE, ORTHO AS P","671","SM4500PF","11-OCT-2017 11:46",".066","0.066","+/- 0.004",".002","0.0080","0.0020","mg/L","","","11-OCT-2017 10:05","61942003","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","0","MON","3","",""
"Y","L001","P90397-3","","07-NOV-2017 08:59","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","665","SM4500PF","14-NOV-2017 14:43",".177","0.177","+/- 0.012",".002","0.0040","0.0020","mg/L","","","08-NOV-2017 09:38","61943003","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","0","MON","3","",""
"Y","L001","P90397-3","","07-NOV-2017 08:59","SAMP","G","0.50","m","SW","23","PHOSPHATE, ORTHO AS P","671","SM4500PF","08-NOV-2017 14:58",".064","0.064","+/- 0.004",".002","0.0080","0.0020","mg/L","","","08-NOV-2017 09:38","61943003","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","0","MON","3","",""
"Y","L001","P92066-4","","05-DEC-2017 09:15","SAMP","G","0.50","m","SW","23","PHOSPHATE, ORTHO AS P","00671","SM4500PF","06-DEC-2017 14:44",".074","0.074","+/- 0.004",".002","0.0080","0.0020","mg/L","","","06-DEC-2017 09:40","63405004","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","0","MON","3","Weather - clear sky, light wind, temp 70s, calm. Very fine particles in sample water.",""
