"Project Code","Station ID","Sample ID","First Trigger Date","Collection_Date","Sample Type New","Collection Method","Depth","Depth Unit","Matrix","Test Number","Test Name","Storet Code","Method","Measure Date","Value","Sigfig Value","Uncertainty","MDL","PQL","RDL","Units","Remark Code","Flag","Receive Date","LIMS Number","Collection Agency","Source","Owner","Validation Level","Validator","Sampling Purpose","Data Investigation","T Depth","Upper Depth","Lower Depth","DCS(METERS)","Filtration Date","Sample Type","QC Type","Discharge","Up/Down Stream","Weather Code","Program Type","NDEC","Sample Comments","Result Comments"
"Y","L001","P76112-3","","06-OCT-2015 08:16","SAMP","G","0.50","m","SW","78","NITRATE-N","00620","SM4500NO3F","12-OCT-2015 13:41",".023","0.023","+/- 0.005",".005","0.0100","0.0050","mg/L","","","07-OCT-2015 10:01","49476003","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","2","MON","3","Wind NNE 8-10, Seas 1ft",""
"Y","L001","P76112-3","","06-OCT-2015 08:16","SAMP","G","0.50","m","SW","80","TOTAL NITROGEN","97017","SM4500NC","08-OCT-2015 11:37","1.11","1.11","+/- 0.086",".02","0.0800","0.0200","mg/L","","","07-OCT-2015 10:01","49476003","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","2","MON","2","Wind NNE 8-10, Seas 1ft",""
"Y","L001","P78049-3","","04-NOV-2015 08:27","SAMP","G","0.50","m","SW","78","NITRATE-N","00620","SM4500NO3F","18-NOV-2015 12:29",".005","0.005","+/- 0.005",".005","0.0100","0.0050","mg/L","I","","05-NOV-2015 10:12","51314013","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","1","MON","3","",""
"Y","L001","P78049-3","","04-NOV-2015 08:27","SAMP","G","0.50","m","SW","80","TOTAL NITROGEN","97017","SM4500NC","06-NOV-2015 11:13","1.05","1.05","+/- 0.081",".02","0.0800","0.0200","mg/L","","","05-NOV-2015 10:12","51314013","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","1","MON","2","",""
"Y","L001","P79779-4","","01-DEC-2015 08:22","SAMP","G","0.50","m","SW","78","NITRATE-N","00620","SM4500NO3F","09-DEC-2015 14:26",".07","0.070","+/- 0.006",".005","0.0100","0.0050","mg/L","","","02-DEC-2015 10:14","52807004","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","2","MON","3","Wind NE 8-10, mod chop",""
"Y","L001","P79779-4","","01-DEC-2015 08:22","SAMP","G","0.50","m","SW","80","TOTAL NITROGEN","97017","SM4500NC","08-DEC-2015 13:05","1.15","1.15","+/- 0.088",".02","0.0800","0.0200","mg/L","","","02-DEC-2015 10:14","52807004","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","2","MON","2","Wind NE 8-10, mod chop",""
"Y","L001","P76113-3","","11-JAN-2016 07:34","SAMP","G","0.50","m","SW","78","NITRATE-N","00620","SM4500NO3F","27-JAN-2016 10:49",".359","0.359","+/- 0.016",".005","0.0100","0.0050","mg/L","","","12-JAN-2016 10:14","49477003","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","1","MON","3","",""
"Y","L001","P76113-3","","11-JAN-2016 07:34","SAMP","G","0.50","m","SW","80","TOTAL NITROGEN","97017","SM4500NC","15-JAN-2016 12:41","1.52","1.52","+/- 0.116",".02","0.0800","0.0200","mg/L","","","12-JAN-2016 10:14","49477003","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","1","MON","2","",""
"Y","L001","P81245-3","","02-FEB-2016 09:30","SAMP","G","0.50","m","SW","78","NITRATE-N","00620","SM4500NO3F","10-FEB-2016 12:33",".09","0.090","+/- 0.006",".005","0.0100","0.0050","mg/L","","","03-FEB-2016 10:21","53987003","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","1","MON","3","",""
"Y","L001","P81245-3","","02-FEB-2016 09:30","SAMP","G","0.50","m","SW","80","TOTAL NITROGEN","97017","SM4500NC","05-FEB-2016 11:14","1.29","1.29","+/- 0.099",".02","0.0800","0.0200","mg/L","","","03-FEB-2016 10:21","53987003","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","1","MON","2","",""
"Y","L001","P81255-4","","01-MAR-2016 08:22","SAMP","G","0.50","m","SW","78","NITRATE-N","620","SM4500NO3F","14-MAR-2016 13:38",".176","0.176","+/- 0.009",".005","0.0100","0.0050","mg/L","","","02-MAR-2016 10:18","53984004","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","1","MON","3","Fine solids",""
"Y","L001","P81255-4","","01-MAR-2016 08:22","SAMP","G","0.50","m","SW","80","TOTAL NITROGEN","97017","SM4500NC","04-MAR-2016 11:48","1.38","1.38","+/- 0.105",".02","0.0800","0.0200","mg/L","","","02-MAR-2016 10:18","53984004","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","1","MON","2","Fine solids",""
"Y","L001","P81246-3","","05-APR-2016 09:18","SAMP","G","0.50","m","SW","78","NITRATE-N","00620","SM4500NO3F","11-APR-2016 13:39",".216","0.216","+/- 0.010",".005","0.0100","0.0050","mg/L","","","06-APR-2016 11:13","53988003","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","1","MON","3","1 foot seas. NE wind at 5-10 and gusting up.",""
"Y","L001","P81246-3","","05-APR-2016 09:18","SAMP","G","0.50","m","SW","80","TOTAL NITROGEN","97017","SM4500NC","11-APR-2016 12:57","1.3","1.30","+/- 0.100",".02","0.0800","0.0200","mg/L","","","06-APR-2016 11:13","53988003","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","1","MON","2","1 foot seas. NE wind at 5-10 and gusting up.",""
"Y","L001","P82891-3","","03-MAY-2016 07:30","SAMP","G","0.50","m","SW","78","NITRATE-N","00620","SM4500NO3F","11-MAY-2016 11:56",".054","0.054","+/- 0.005",".005","0.0100","0.0050","mg/L","","","04-MAY-2016 11:13","55358003","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","4","MON","3","",""
"Y","L001","P82891-3","","03-MAY-2016 07:30","SAMP","G","0.50","m","SW","80","TOTAL NITROGEN","97017","SM4500NC","09-MAY-2016 10:56","1.29","1.29","+/- 0.099",".02","0.0800","0.0200","mg/L","","","04-MAY-2016 11:13","55358003","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","4","MON","2","",""
"Y","L001","P83039-4","","14-JUN-2016 08:44","SAMP","G","0.50","m","SW","78","NITRATE-N","620","SM4500NO3F","23-JUN-2016 13:00","-.005","-0.005","+/- 0.005",".005","0.0100","0.0050","mg/L","U","","15-JUN-2016 10:34","55488004","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","1","MON","3","",""
"Y","L001","P83039-4","","14-JUN-2016 08:44","SAMP","G","0.50","m","SW","80","TOTAL NITROGEN","97017","SM4500NC","22-JUN-2016 13:08","1.13","1.13","+/- 0.087",".02","0.0800","0.0200","mg/L","","","15-JUN-2016 10:34","55488004","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","1","MON","2","",""
"Y","L001","P81247-3","","11-JUL-2016 08:18","SAMP","G","0.50","m","SW","78","NITRATE-N","620","SM4500NO3F","14-JUL-2016 13:56","-.005","-0.005","+/- 0.005",".005","0.0100","0.0050","mg/L","U","","12-JUL-2016 10:58","53989003","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","1","MON","3","",""
"Y","L001","P81247-3","","11-JUL-2016 08:18","SAMP","G","0.50","m","SW","80","TOTAL NITROGEN","97017","SM4500NC","15-JUL-2016 08:36","1.37","1.37","+/- 0.105",".02","0.0800","0.0200","mg/L","","","12-JUL-2016 10:58","53989003","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","1","MON","2","",""
"Y","L001","P84348-3","","02-AUG-2016 08:56","SAMP","G","0.50","m","SW","80","TOTAL NITROGEN","97017","SM4500NC","09-AUG-2016 09:56","1.22","1.22","+/- 0.094",".02","0.0800","0.0200","mg/L","","","03-AUG-2016 10:38","56621003","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","3","MON","2","",""
"Y","L001","P84348-3","","02-AUG-2016 08:56","SAMP","G","0.50","m","SW","78","NITRATE-N","00620","SM4500NO3F","15-AUG-2016 12:05","-.005","-0.005","+/- 0.005",".005","0.0100","0.0050","mg/L","U","","03-AUG-2016 10:38","56621003","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","3","MON","3","",""
"Y","L001","P84302-4","","06-SEP-2016 08:54","SAMP","G","0.50","m","SW","80","TOTAL NITROGEN","97017","SM4500NC","13-SEP-2016 10:44","1.24","1.24","+/- 0.095",".02","0.0800","0.0200","mg/L","","","07-SEP-2016 11:34","56575004","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","2","MON","2","",""
"Y","L001","P84302-4","","06-SEP-2016 08:54","SAMP","G","0.50","m","SW","78","NITRATE-N","620","SM4500NO3F","14-SEP-2016 14:11",".005","0.005","+/- 0.005",".005","0.0100","0.0050","mg/L","I","","07-SEP-2016 11:34","56575004","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","2","MON","3","",""
"Y","L001","P85385-3","","18-OCT-2016 10:06","SAMP","G","0.50","m","SW","78","NITRATE-N","00620","SM4500NO3F","28-OCT-2016 14:39",".493","0.493","+/- 0.021",".005","0.0100","0.0050","mg/L","","","19-OCT-2016 10:21","57584003","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","1","MON","3","",""
"Y","L001","P85385-3","","18-OCT-2016 10:06","SAMP","G","0.50","m","SW","80","TOTAL NITROGEN","97017","SM4500NC","26-OCT-2016 08:59","1.44","1.44","+/- 0.110",".02","0.0800","0.0200","mg/L","","","19-OCT-2016 10:21","57584003","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","1","MON","2","",""
"Y","L001","P85662-3","","01-NOV-2016 10:53","SAMP","G","0.50","m","SW","78","NITRATE-N","620","SM4500NO3F","10-NOV-2016 14:32",".359","0.359","+/- 0.016",".005","0.0100","0.0050","mg/L","","","02-NOV-2016 11:03","57823003","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","2","MON","3","Wind NE 15-18, seas 2-3",""
"Y","L001","P85662-3","","01-NOV-2016 10:53","SAMP","G","0.50","m","SW","80","TOTAL NITROGEN","97017","SM4500NC","09-NOV-2016 07:53","1.49","1.49","+/- 0.114",".02","0.0800","0.0200","mg/L","","","02-NOV-2016 11:03","57823003","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","2","MON","2","Wind NE 15-18, seas 2-3",""
"Y","L001","P85403-4","","07-DEC-2016 09:52","SAMP","G","0.50","m","SW","80","TOTAL NITROGEN","97017","SM4500NC","21-DEC-2016 08:52","1.32","1.32","+/- 0.101",".02","0.0800","0.0200","mg/L","","","08-DEC-2016 11:18","57599004","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","2","MON","2","",""
"Y","L001","P85403-4","","07-DEC-2016 09:52","SAMP","G","0.50","m","SW","78","NITRATE-N","00620","SM4500NO3F","19-DEC-2016 10:46",".374","0.374","+/- 0.016",".005","0.0100","0.0050","mg/L","","","08-DEC-2016 11:18","57599004","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","2","MON","3","",""
"Y","L001","P87115-3","","09-JAN-2017 08:49","SAMP","G","0.50","m","SW","78","NITRATE-N","00620","SM4500NO3F","19-JAN-2017 11:44",".291","0.291","+/- 0.013",".005","0.0100","0.0050","mg/L","","","10-JAN-2017 11:14","58947003","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","1","MON","3","2-3ft chop Heavy solids",""
"Y","L001","P87115-3","","09-JAN-2017 08:49","SAMP","G","0.50","m","SW","80","TOTAL NITROGEN","97017","SM4500NC","17-JAN-2017 11:33","2.67","2.67","+/- 0.201",".02","0.0800","0.0200","mg/L","","","10-JAN-2017 11:14","58947003","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","1","MON","2","2-3ft chop Heavy solids",""
"Y","L001","P87116-3","","07-FEB-2017 09:36","SAMP","G","0.50","m","SW","80","TOTAL NITROGEN","97017","SM4500NC","14-FEB-2017 09:42","1.23","1.23","+/- 0.094",".02","0.0800","0.0200","mg/L","","","08-FEB-2017 10:20","58948003","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","4","MON","2","",""
"Y","L001","P87116-3","","07-FEB-2017 09:36","SAMP","G","0.50","m","SW","78","NITRATE-N","00620","SM4500NO3F","13-FEB-2017 10:36",".243","0.243","+/- 0.011",".005","0.0100","0.0050","mg/L","","","08-FEB-2017 10:20","58948003","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","4","MON","3","",""
"Y","L001","P87915-4","","22-MAR-2017 09:56","SAMP","G","0.50","m","SW","80","TOTAL NITROGEN","97017","SM4500NC","29-MAR-2017 08:39","1.52","1.52","+/- 0.116",".02","0.0800","0.0200","mg/L","","","23-MAR-2017 10:12","59673004","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","1","MON","2","",""
"Y","L001","P87915-4","","22-MAR-2017 09:56","SAMP","G","0.50","m","SW","78","NITRATE-N","00620","SM4500NO3F","31-MAR-2017 11:08",".325","0.325","+/- 0.014",".005","0.0100","0.0050","mg/L","","","23-MAR-2017 10:12","59673004","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","1","MON","3","",""
"Y","L001","P88386-3","","17-APR-2017 10:12","SAMP","G","0.50","m","SW","78","NITRATE-N","620","SM4500NO3F","24-APR-2017 12:56","-.005","-0.005","+/- 0.005",".005","0.0100","0.0050","mg/L","U","","18-APR-2017 10:22","60068003","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","1","MON","3","",""
"Y","L001","P88386-3","","17-APR-2017 10:12","SAMP","G","0.50","m","SW","80","TOTAL NITROGEN","97017","SM4500NC","24-APR-2017 11:10","1.31","1.31","+/- 0.100",".02","0.0800","0.0200","mg/L","","","18-APR-2017 10:22","60068003","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","1","MON","2","",""
"Y","L001","P89119-2","","23-MAY-2017 08:04","SAMP","G","0.50","m","SW","78","NITRATE-N","00620","SM4500NO3F","26-MAY-2017 12:14",".398","0.398","",".005","0.0100","0.0050","mg/L","","","24-MAY-2017 09:57","60762002","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","2","MON","3","SW wind 10-15, slight chop, up to 2ft",""
"Y","L001","P89119-2","","23-MAY-2017 08:04","SAMP","G","0.50","m","SW","80","TOTAL NITROGEN","97017","SM4500NC","01-JUN-2017 10:48","2.16","2.16","",".02","0.0800","0.0200","mg/L","","","24-MAY-2017 09:57","60762002","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","2","MON","2","SW wind 10-15, slight chop, up to 2ft",""
"Y","L001","P89216-2","","20-JUN-2017 08:16","SAMP","G","0.50","m","SW","78","NITRATE-N","00620","SM4500NO3F","26-JUN-2017 12:37",".299","0.299","+/- 0.014",".005","0.0100","0.0050","mg/L","","","21-JUN-2017 09:44","60855002","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","0","MON","3","Sunny with clear skies, moderate SE wind. Very fine suspended solids. Light chop",""
"Y","L001","P89216-2","","20-JUN-2017 08:16","SAMP","G","0.50","m","SW","80","TOTAL NITROGEN","97017","SM4500NC","23-JUN-2017 12:23","1.6","1.60","+/- 0.122",".02","0.0800","0.0200","mg/L","","","21-JUN-2017 09:44","60855002","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","0","MON","2","Sunny with clear skies, moderate SE wind. Very fine suspended solids. Light chop",""
"Y","L001","P88833-3","","10-JUL-2017 09:32","SAMP","G","0.50","m","SW","80","TOTAL NITROGEN","97017","SM4500NC","24-JUL-2017 11:09","1.28","1.28","+/- 0.098",".02","0.0800","0.0200","mg/L","","","11-JUL-2017 10:33","60491003","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","0","MON","2","Some dispersed algae present on upper water column but not a bloom or mat.",""
"Y","L001","P88833-3","","10-JUL-2017 09:32","SAMP","G","0.50","m","SW","78","NITRATE-N","00620","SM4500NO3F","12-JUL-2017 14:07",".09","0.090","+/- 0.006",".005","0.0100","0.0050","mg/L","","","11-JUL-2017 10:33","60491003","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","0","MON","3","Some dispersed algae present on upper water column but not a bloom or mat.",""
"Y","L001","P90139-4","","14-AUG-2017 10:24","SAMP","G","0.50","m","SW","80","TOTAL NITROGEN","97017","SM4500NC","24-AUG-2017 12:30","1.64","1.64","+/- 0.125",".02","0.0800","0.0200","mg/L","","","15-AUG-2017 10:23","61726004","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","0","MON","2","small amount of BGA on surface",""
"Y","L001","P90139-4","","14-AUG-2017 10:24","SAMP","G","0.50","m","SW","78","NITRATE-N","620","SM4500NO3F","23-AUG-2017 11:45","-.005","-0.005","+/- 0.005",".005","0.0100","0.0050","mg/L","U","","15-AUG-2017 10:23","61726004","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","0","MON","3","small amount of BGA on surface",""
"Y","L001","P90395-3","","18-SEP-2017 08:38","SAMP","G","0.50","m","SW","80","TOTAL NITROGEN","97017","SM4500NC","11-OCT-2017 10:16","1.42","1.42","+/- 0.108",".02","0.0800","0.0200","mg/L","","","19-SEP-2017 11:07","61941003","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","0","MON","2","NW wind 10-15 mph 1 ft chop",""
"Y","L001","P90395-3","","18-SEP-2017 08:38","SAMP","G","0.50","m","SW","78","NITRATE-N","620","SM4500NO3F","25-SEP-2017 11:34",".052","0.052","+/- 0.005",".005","0.0100","0.0050","mg/L","","","19-SEP-2017 11:07","61941003","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","0","MON","3","NW wind 10-15 mph 1 ft chop",""
"Y","L001","P90396-3","","10-OCT-2017 08:57","SAMP","G","0.50","m","SW","80","TOTAL NITROGEN","97017","SM4500NC","19-OCT-2017 15:40","1.42","1.42","+/- 0.108",".02","0.0800","0.0200","mg/L","","","11-OCT-2017 10:05","61942003","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","0","MON","2","",""
"Y","L001","P90396-3","","10-OCT-2017 08:57","SAMP","G","0.50","m","SW","78","NITRATE-N","620","SM4500NO3F","12-OCT-2017 14:06",".243","0.243","+/- 0.011",".005","0.0100","0.0050","mg/L","","","11-OCT-2017 10:05","61942003","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","0","MON","3","",""
"Y","L001","P90397-3","","07-NOV-2017 08:59","SAMP","G","0.50","m","SW","80","TOTAL NITROGEN","97017","SM4500NC","20-NOV-2017 15:44","1.61","1.61","+/- 0.122",".02","0.0800","0.0200","mg/L","","","08-NOV-2017 09:38","61943003","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","0","MON","2","",""
"Y","L001","P90397-3","","07-NOV-2017 08:59","SAMP","G","0.50","m","SW","78","NITRATE-N","620","SM4500NO3F","14-NOV-2017 14:46",".518","0.518","+/- 0.022",".005","0.0100","0.0050","mg/L","","","08-NOV-2017 09:38","61943003","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","0","MON","3","",""
"Y","L001","P92066-4","","05-DEC-2017 09:15","SAMP","G","0.50","m","SW","78","NITRATE-N","00620","SM4500NO3F","12-DEC-2017 14:29",".561","0.561","+/- 0.024",".005","0.0100","0.0050","mg/L","","","06-DEC-2017 09:40","63405004","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","0","MON","3","Weather - clear sky, light wind, temp 70s, calm. Very fine particles in sample water.",""
"Y","L001","P92066-4","","05-DEC-2017 09:15","SAMP","G","0.50","m","SW","80","TOTAL NITROGEN","97017","SM4500NC","02-JAN-2018 10:08","1.57","1.57","+/- 0.119",".02","0.0800","0.0200","mg/L","","","06-DEC-2017 09:40","63405004","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","0","MON","2","Weather - clear sky, light wind, temp 70s, calm. Very fine particles in sample water.",""
"Y","L001","P92226-3","","17-JAN-2018 10:12","SAMP","G","0.50","m","SW","78","NITRATE-N","620","SM4500NO3F","24-JAN-2018 12:37",".593","0.593","+/- 0.025",".005","0.0100","0.0050","mg/L","","","18-JAN-2018 10:35","63548003","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","0","MON","3","",""
"Y","L001","P92226-3","","17-JAN-2018 10:12","SAMP","G","0.50","m","SW","80","TOTAL NITROGEN","97017","SM4500NC","25-JAN-2018 09:57","2.96","2.96","+/- 0.223",".02","0.0800","0.0200","mg/L","","","18-JAN-2018 10:35","63548003","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","0","MON","2","",""
"Y","L001","P92227-3","","06-FEB-2018 08:59","SAMP","G","0.50","m","SW","80","TOTAL NITROGEN","97017","SM4500NC","09-FEB-2018 11:05","1.79","1.79","+/- 0.136",".02","0.0800","0.0200","mg/L","","","07-FEB-2018 10:04","63549003","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","0","MON","2","",""
"Y","L001","P92227-3","","06-FEB-2018 08:59","SAMP","G","0.50","m","SW","78","NITRATE-N","00620","SM4500NO3F","13-FEB-2018 09:23",".56","0.560","+/- 0.024",".005","0.0100","0.0050","mg/L","","","07-FEB-2018 10:04","63549003","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","0","MON","3","",""
"Y","L001","P92234-4","","06-MAR-2018 08:52","SAMP","G","0.50","m","SW","80","TOTAL NITROGEN","97017","SM4500NC","16-MAR-2018 14:32","1.87","1.87","+/- 0.142",".02","0.0800","0.0200","mg/L","","","07-MAR-2018 09:37","63556004","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","0","MON","2","2ft chop S wind 10-15 MPHmid 70s",""
"Y","L001","P92234-4","","06-MAR-2018 08:52","SAMP","G","0.50","m","SW","78","NITRATE-N","00620","SM4500NO3F","15-MAR-2018 16:15",".521","0.521","+/- 0.022",".005","0.0100","0.0050","mg/L","","","07-MAR-2018 09:37","63556004","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","0","MON","3","2ft chop S wind 10-15 MPHmid 70s",""
"Y","L001","P92228-3","","03-APR-2018 08:28","SAMP","G","0.50","m","SW","78","NITRATE-N","00620","SM4500NO3F","06-APR-2018 13:30",".426","0.426","+/- 0.018",".005","0.0100","0.0050","mg/L","","","04-APR-2018 09:35","63550003","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","0","MON","3","",""
"Y","L001","P92228-3","","03-APR-2018 08:28","SAMP","G","0.50","m","SW","80","TOTAL NITROGEN","97017","SM4500NC","17-APR-2018 12:06","1.7","1.70","+/- 0.129",".02","0.0800","0.0200","mg/L","","","04-APR-2018 09:35","63550003","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","0","MON","2","",""
"Y","L001","P92229-3","","01-MAY-2018 09:36","SAMP","G","0.50","m","SW","78","NITRATE-N","620","SM4500NO3F","09-MAY-2018 13:09",".5","0.500","+/- 0.022",".005","0.0100","0.0050","mg/L","","","02-MAY-2018 09:23","63551003","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","0","MON","3","Slight chop",""
"Y","L001","P92229-3","","01-MAY-2018 09:36","SAMP","G","0.50","m","SW","80","TOTAL NITROGEN","97017","SM4500NC","09-MAY-2018 11:47","1.71","1.71","+/- 0.130",".02","0.0800","0.0200","mg/L","","","02-MAY-2018 09:23","63551003","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","0","MON","2","Slight chop",""
"Y","L001","P94282-4","","05-JUN-2018 10:10","SAMP","G","0.50","m","SW","78","NITRATE-N","620","SM4500NO3F","21-JUN-2018 14:08",".304","0.304","+/- 0.014",".005","0.0100","0.0050","mg/L","","","06-JUN-2018 10:13","65350004","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","0","MON","3","Slight.",""
"Y","L001","P94282-4","","05-JUN-2018 10:10","SAMP","G","0.50","m","SW","80","TOTAL NITROGEN","97017","SM4500NC","12-JUN-2018 10:41","1.67","1.67","+/- 0.127",".02","0.0800","0.0200","mg/L","","","06-JUN-2018 10:13","65350004","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","0","MON","2","Slight.",""
"Y","L001","P94801-3","","17-JUL-2018 09:36","SAMP","G","0.50","m","SW","78","NITRATE-N","00620","SM4500NO3F","30-JUL-2018 10:18","-.005","-0.005","+/- 0.005",".005","0.0100","0.0050","mg/L","U","","18-JUL-2018 09:06","65839003","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","0","MON","3","Fine suspended solids. Moderate chop at site.",""
"Y","L001","P94801-3","","17-JUL-2018 09:36","SAMP","G","0.50","m","SW","80","TOTAL NITROGEN","97017","SM4500NC","20-JUL-2018 11:25","1.66","1.66","+/- 0.126",".02","0.0800","0.0200","mg/L","","","18-JUL-2018 09:06","65839003","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","0","MON","2","Fine suspended solids. Moderate chop at site.",""
"Y","L001","P94802-3","","14-AUG-2018 08:58","SAMP","G","0.50","m","SW","80","TOTAL NITROGEN","97017","SM4500NC","17-AUG-2018 10:21","1.37","1.37","+/- 0.105",".02","0.0800","0.0200","mg/L","","","15-AUG-2018 10:40","65840003","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","0","MON","2","calm. Some PGA clumps in sample.",""
"Y","L001","P94802-3","","14-AUG-2018 08:58","SAMP","G","0.50","m","SW","78","NITRATE-N","620","SM4500NO3F","17-AUG-2018 14:35",".01","0.010","+/- 0.005",".005","0.0100","0.0050","mg/L","","","15-AUG-2018 10:40","65840003","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","0","MON","3","calm. Some PGA clumps in sample.",""
"Y","L001","P95355-4","","04-SEP-2018 10:29","SAMP","G","0.50","m","SW","78","NITRATE-N","620","SM4500NO3F","12-SEP-2018 11:02",".05","0.050","+/- 0.005",".005","0.0100","0.0050","mg/L","","","05-SEP-2018 09:56","66360004","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","0","MON","3","Moderate bright green BGA bloom suspended in sampling area as well as on the surface, about 200ft in diameter coverage. Sunny, temp 80s, few clouds, light wind 10-12knots. Moderate chop lake conditions 1-2ft. East wind.",""
"Y","L001","P95355-4","","04-SEP-2018 10:29","SAMP","G","0.50","m","SW","80","TOTAL NITROGEN","97017","SM4500NC","07-SEP-2018 11:26","1.32","1.32","+/- 0.101",".02","0.0800","0.0200","mg/L","","","05-SEP-2018 09:56","66360004","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","0","MON","2","Moderate bright green BGA bloom suspended in sampling area as well as on the surface, about 200ft in diameter coverage. Sunny, temp 80s, few clouds, light wind 10-12knots. Moderate chop lake conditions 1-2ft. East wind.",""
"Y","L001","P94803-3","","16-OCT-2018 09:04","SAMP","G","0.50","m","SW","80","TOTAL NITROGEN","97017","SM4500NC","19-OCT-2018 08:58","1.28","1.28","+/- 0.098",".02","0.0800","0.0200","mg/L","","","17-OCT-2018 10:08","65841003","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","0","MON","2","",""
